Tract_block,quarter,HOMICIDE,PERSONAL,PROP
'001202':'2003',2018Q4,0,0,1
'001202':'2003',2019Q1,0,1,0
'001202':'2004',2009Q1,0,2,0
'001202':'2004',2009Q2,0,0,5
'001202':'2004',2009Q3,0,1,1
'001202':'2004',2009Q4,0,0,4
'001202':'2004',2010Q1,0,1,2
'001202':'2004',2010Q2,0,0,2
'001202':'2004',2010Q3,0,1,6
'001202':'2004',2010Q4,0,1,5
'001202':'2004',2011Q1,0,1,0
'001202':'2004',2011Q2,0,2,2
'001202':'2004',2011Q3,0,0,1
'001202':'2004',2012Q1,0,1,2
'001202':'2004',2012Q2,0,0,1
'001202':'2004',2012Q3,0,0,4
'001202':'2004',2012Q4,0,0,4
'001202':'2004',2013Q1,0,0,2
'001202':'2004',2013Q2,0,0,2
'001202':'2004',2013Q3,0,1,3
'001202':'2004',2013Q4,0,0,4
'001202':'2004',2014Q1,0,0,1
'001202':'2004',2014Q2,0,0,5
'001202':'2004',2014Q3,0,0,1
'001202':'2004',2014Q4,0,0,1
'001202':'2004',2015Q2,0,1,1
'001202':'2004',2015Q3,0,1,1
'001202':'2004',2015Q4,0,0,2
'001202':'2004',2016Q1,0,0,1
'001202':'2004',2016Q2,0,0,2
'001202':'2004',2016Q3,0,0,2
'001202':'2004',2016Q4,0,0,1
'001202':'2004',2017Q2,0,0,3
'001202':'2004',2017Q3,0,1,4
'001202':'2004',2018Q1,0,0,2
'001202':'2004',2018Q2,0,0,2
'001202':'2004',2018Q3,0,1,1
'001202':'2004',2018Q4,0,0,1
'001202':'2005',2008Q1,0,1,0
'001202':'2005',2009Q1,0,4,6
'001202':'2005',2009Q2,0,0,3
'001202':'2005',2009Q4,0,1,5
'001202':'2005',2010Q1,0,1,3
'001202':'2005',2010Q2,0,0,5
'001202':'2005',2010Q3,0,1,6
'001202':'2005',2010Q4,0,1,5
'001202':'2005',2011Q1,0,0,3
'001202':'2005',2011Q2,0,0,6
'001202':'2005',2011Q3,0,0,5
'001202':'2005',2011Q4,0,0,3
'001202':'2005',2012Q1,0,0,5
'001202':'2005',2012Q2,0,0,6
'001202':'2005',2012Q3,0,0,3
'001202':'2005',2012Q4,0,0,7
'001202':'2005',2013Q1,0,0,1
'001202':'2005',2013Q2,0,1,7
'001202':'2005',2013Q3,0,0,1
'001202':'2005',2013Q4,0,0,9
'001202':'2005',2014Q1,0,0,6
'001202':'2005',2014Q2,0,1,6
'001202':'2005',2014Q3,0,0,9
'001202':'2005',2014Q4,0,1,5
'001202':'2005',2015Q1,0,2,2
'001202':'2005',2015Q3,0,2,5
'001202':'2005',2015Q4,0,0,6
'001202':'2005',2016Q1,0,0,2
'001202':'2005',2016Q2,0,3,4
'001202':'2005',2016Q3,0,1,2
'001202':'2005',2016Q4,0,1,2
'001202':'2005',2017Q1,0,0,2
'001202':'2005',2017Q2,0,0,1
'001202':'2005',2017Q3,0,0,5
'001202':'2005',2017Q4,0,0,1
'001202':'2005',2018Q2,0,0,3
'001202':'2005',2018Q3,0,3,5
'001202':'2005',2018Q4,0,2,2
'001202':'2005',2019Q1,0,0,1
'001202':'2006',2009Q1,0,1,4
'001202':'2006',2009Q2,0,2,3
'001202':'2006',2009Q3,0,1,4
'001202':'2006',2009Q4,0,0,5
'001202':'2006',2010Q1,0,1,6
'001202':'2006',2010Q2,0,0,2
'001202':'2006',2010Q3,0,0,2
'001202':'2006',2010Q4,0,0,4
'001202':'2006',2011Q1,0,0,2
'001202':'2006',2011Q2,0,0,3
'001202':'2006',2011Q3,0,1,6
'001202':'2006',2011Q4,0,1,3
'001202':'2006',2012Q1,0,1,4
'001202':'2006',2012Q2,0,1,2
'001202':'2006',2012Q3,0,2,1
'001202':'2006',2012Q4,0,0,6
'001202':'2006',2013Q2,0,0,2
'001202':'2006',2013Q3,0,0,1
'001202':'2006',2013Q4,0,1,4
'001202':'2006',2014Q1,0,0,2
'001202':'2006',2014Q2,0,0,3
'001202':'2006',2014Q3,0,0,6
'001202':'2006',2014Q4,0,0,3
'001202':'2006',2015Q1,0,1,1
'001202':'2006',2015Q2,0,1,2
'001202':'2006',2015Q3,0,0,4
'001202':'2006',2015Q4,0,1,6
'001202':'2006',2016Q1,0,0,2
'001202':'2006',2016Q2,0,1,1
'001202':'2006',2016Q3,0,1,1
'001202':'2006',2017Q2,0,2,1
'001202':'2006',2017Q3,0,1,2
'001202':'2006',2017Q4,0,0,1
'001202':'2006',2018Q1,0,1,0
'001202':'2006',2018Q2,0,2,0
'001202':'2006',2018Q3,0,0,2
'001202':'2006',2018Q4,0,0,2
'001300':'1002',2009Q1,0,3,6
'001300':'1002',2009Q2,0,1,21
'001300':'1002',2009Q3,0,2,16
'001300':'1002',2009Q4,0,1,12
'001300':'1002',2010Q1,0,4,12
'001300':'1002',2010Q2,0,2,16
'001300':'1002',2010Q3,0,2,3
'001300':'1002',2010Q4,0,4,5
'001300':'1002',2011Q1,0,2,12
'001300':'1002',2011Q2,0,3,15
'001300':'1002',2011Q3,0,1,13
'001300':'1002',2011Q4,0,1,15
'001300':'1002',2012Q1,0,2,14
'001300':'1002',2012Q2,0,3,7
'001300':'1002',2012Q3,0,1,9
'001300':'1002',2012Q4,0,2,12
'001300':'1002',2013Q1,0,2,12
'001300':'1002',2013Q2,0,0,16
'001300':'1002',2013Q3,0,3,7
'001300':'1002',2013Q4,0,1,10
'001300':'1002',2014Q1,0,0,7
'001300':'1002',2014Q2,0,2,0
'001300':'1002',2014Q3,0,0,6
'001300':'1002',2014Q4,0,0,15
'001300':'1002',2015Q1,0,0,5
'001300':'1002',2015Q2,0,3,10
'001300':'1002',2015Q3,0,2,6
'001300':'1002',2015Q4,0,1,2
'001300':'1002',2016Q1,0,3,4
'001300':'1002',2016Q2,0,0,7
'001300':'1002',2016Q3,0,1,5
'001300':'1002',2016Q4,0,2,13
'001300':'1002',2017Q1,0,0,3
'001300':'1002',2017Q2,0,1,7
'001300':'1002',2017Q4,0,0,5
'001300':'1002',2018Q3,0,0,4
'001300':'1002',2018Q4,0,1,0
'001300':'1003',2009Q1,0,0,8
'001300':'1003',2009Q2,0,1,4
'001300':'1003',2009Q3,0,1,11
'001300':'1003',2009Q4,0,1,6
'001300':'1003',2010Q1,0,0,9
'001300':'1003',2010Q2,0,0,16
'001300':'1003',2010Q3,0,0,3
'001300':'1003',2010Q4,0,1,9
'001300':'1003',2011Q1,0,0,2
'001300':'1003',2011Q2,0,1,4
'001300':'1003',2011Q3,0,0,13
'001300':'1003',2011Q4,0,1,15
'001300':'1003',2012Q1,0,0,17
'001300':'1003',2012Q2,0,2,12
'001300':'1003',2012Q3,0,1,14
'001300':'1003',2012Q4,0,0,18
'001300':'1003',2013Q1,0,2,5
'001300':'1003',2013Q2,0,0,10
'001300':'1003',2013Q3,0,0,3
'001300':'1003',2013Q4,0,0,3
'001300':'1003',2014Q1,0,0,3
'001300':'1003',2014Q2,0,0,6
'001300':'1003',2014Q3,0,0,3
'001300':'1003',2014Q4,0,0,10
'001300':'1003',2015Q1,0,0,4
'001300':'1003',2015Q2,0,2,7
'001300':'1003',2015Q3,0,0,1
'001300':'1003',2015Q4,0,0,1
'001300':'1003',2016Q2,0,0,2
'001300':'1003',2016Q4,0,0,6
'001300':'1003',2017Q1,0,0,1
'001300':'1003',2017Q2,0,1,0
'001300':'1003',2017Q3,0,0,2
'001300':'1003',2017Q4,0,0,2
'001300':'1003',2018Q2,0,1,0
'001300':'1003',2018Q3,0,0,1
'001300':'1003',2018Q4,0,0,1
'001300':'1004',2009Q1,0,1,2
'001300':'1004',2009Q2,0,0,4
'001300':'1004',2009Q3,0,0,4
'001300':'1004',2009Q4,0,0,6
'001300':'1004',2010Q1,0,0,1
'001300':'1004',2010Q2,0,1,3
'001300':'1004',2010Q3,0,2,0
'001300':'1004',2010Q4,0,1,5
'001300':'1004',2011Q1,0,0,1
'001300':'1004',2011Q2,0,0,4
'001300':'1004',2011Q3,0,2,2
'001300':'1004',2011Q4,0,1,0
'001300':'1004',2012Q1,0,2,6
'001300':'1004',2012Q3,0,1,5
'001300':'1004',2012Q4,0,0,6
'001300':'1004',2013Q1,0,0,2
'001300':'1004',2013Q2,0,2,5
'001300':'1004',2013Q4,0,0,2
'001300':'1004',2014Q1,0,1,1
'001300':'1004',2014Q3,0,3,0
'001300':'1004',2014Q4,0,1,5
'001300':'1004',2015Q1,0,0,2
'001300':'1004',2015Q2,0,0,5
'001300':'1004',2015Q3,0,1,1
'001300':'1004',2016Q1,0,0,1
'001300':'1004',2016Q2,0,0,4
'001300':'1004',2016Q3,0,0,5
'001300':'1004',2016Q4,0,0,6
'001300':'1004',2017Q1,0,0,2
'001300':'1004',2017Q3,0,0,1
'001300':'1004',2018Q3,0,1,1
'001300':'1005',2009Q1,0,1,0
'001300':'1005',2009Q2,0,0,1
'001300':'1005',2009Q3,0,0,5
'001300':'1005',2009Q4,0,0,2
'001300':'1005',2010Q2,0,2,0
'001300':'1005',2010Q3,0,0,4
'001300':'1005',2010Q4,0,0,1
'001300':'1005',2011Q1,0,0,1
'001300':'1005',2011Q2,0,1,1
'001300':'1005',2011Q3,0,0,3
'001300':'1005',2012Q1,0,1,0
'001300':'1005',2012Q2,0,0,1
'001300':'1005',2012Q4,0,0,2
'001300':'1005',2013Q1,0,1,2
'001300':'1005',2013Q2,0,1,5
'001300':'1005',2013Q3,0,1,0
'001300':'1005',2013Q4,0,1,0
'001300':'1005',2014Q3,0,0,1
'001300':'1005',2015Q2,0,0,4
'001300':'1005',2016Q1,0,0,1
'001300':'1005',2016Q2,0,0,1
'001300':'1005',2016Q3,0,0,1
'001300':'1005',2016Q4,0,0,1
'001300':'1005',2017Q1,0,0,1
'001300':'1005',2017Q4,0,1,0
'001300':'1005',2018Q2,0,0,1
'001300':'1006',2008Q4,0,0,1
'001300':'1006',2009Q1,0,0,1
'001300':'1006',2009Q2,0,0,2
'001300':'1006',2009Q3,0,1,1
'001300':'1006',2009Q4,0,0,2
'001300':'1006',2010Q2,0,0,1
'001300':'1006',2010Q3,0,0,1
'001300':'1006',2010Q4,0,0,2
'001300':'1006',2011Q2,0,0,1
'001300':'1006',2011Q3,0,0,2
'001300':'1006',2011Q4,0,1,0
'001300':'1006',2012Q2,0,0,1
'001300':'1006',2012Q3,0,3,2
'001300':'1006',2013Q1,0,1,2
'001300':'1006',2013Q2,0,0,2
'001300':'1006',2013Q3,0,0,2
'001300':'1006',2013Q4,0,0,2
'001300':'1006',2014Q2,0,0,1
'001300':'1006',2014Q3,0,1,0
'001300':'1006',2014Q4,0,0,1
'001300':'1006',2015Q3,0,0,1
'001300':'1006',2016Q1,0,0,1
'001300':'1006',2016Q3,0,0,3
'001300':'1006',2016Q4,0,0,1
'001300':'1006',2017Q2,0,0,1
'001300':'1006',2017Q3,0,0,2
'001300':'1006',2018Q3,0,0,1
'001300':'1006',2018Q4,0,1,0
'001300':'1007',2008Q4,0,1,1
'001300':'1007',2009Q1,0,5,32
'001300':'1007',2009Q2,0,3,27
'001300':'1007',2009Q3,0,5,33
'001300':'1007',2009Q4,0,0,25
'001300':'1007',2010Q1,0,5,22
'001300':'1007',2010Q2,0,3,20
'001300':'1007',2010Q3,0,2,23
'001300':'1007',2010Q4,0,3,24
'001300':'1007',2011Q1,0,1,30
'001300':'1007',2011Q2,0,1,22
'001300':'1007',2011Q3,0,3,20
'001300':'1007',2011Q4,0,3,25
'001300':'1007',2012Q1,0,5,20
'001300':'1007',2012Q2,0,2,27
'001300':'1007',2012Q3,0,5,19
'001300':'1007',2012Q4,0,2,28
'001300':'1007',2013Q1,0,3,16
'001300':'1007',2013Q2,0,2,18
'001300':'1007',2013Q3,0,2,27
'001300':'1007',2013Q4,0,3,15
'001300':'1007',2014Q1,0,0,23
'001300':'1007',2014Q2,0,3,22
'001300':'1007',2014Q3,0,4,20
'001300':'1007',2014Q4,0,4,28
'001300':'1007',2015Q1,0,4,2
'001300':'1007',2015Q2,0,3,15
'001300':'1007',2015Q3,0,2,13
'001300':'1007',2015Q4,0,1,12
'001300':'1007',2016Q1,0,1,17
'001300':'1007',2016Q2,0,3,21
'001300':'1007',2016Q3,0,0,24
'001300':'1007',2016Q4,0,0,24
'001300':'1007',2017Q1,0,0,16
'001300':'1007',2017Q2,0,2,24
'001300':'1007',2017Q3,0,3,17
'001300':'1007',2017Q4,0,3,18
'001300':'1007',2018Q1,0,0,30
'001300':'1007',2018Q2,0,1,20
'001300':'1007',2018Q3,0,2,20
'001300':'1007',2018Q4,0,3,37
'001300':'1007',2019Q1,0,3,15
'001300':'1008',2009Q1,0,0,1
'001300':'1008',2009Q2,0,0,1
'001300':'1008',2009Q3,0,0,1
'001300':'1008',2011Q2,0,1,0
'001300':'1008',2014Q3,0,1,0
'001300':'1008',2016Q1,0,0,1
'001300':'1009',2009Q1,0,0,1
'001300':'1009',2009Q2,0,0,3
'001300':'1009',2009Q3,0,0,2
'001300':'1009',2009Q4,0,1,1
'001300':'1009',2010Q4,0,1,2
'001300':'1009',2011Q3,0,0,1
'001300':'1009',2011Q4,0,0,2
'001300':'1009',2012Q2,0,0,1
'001300':'1009',2013Q1,0,1,0
'001300':'1009',2013Q4,0,0,1
'001300':'1009',2014Q1,0,0,1
'001300':'1009',2014Q2,0,2,1
'001300':'1009',2015Q1,0,0,1
'001300':'1009',2015Q3,0,1,1
'001300':'1009',2016Q1,0,0,2
'001300':'1009',2017Q1,0,0,1
'001300':'1009',2018Q2,0,0,1
'001300':'1011',2009Q2,0,1,2
'001300':'1011',2009Q3,0,1,1
'001300':'1011',2009Q4,0,1,3
'001300':'1011',2010Q2,0,1,1
'001300':'1011',2010Q3,0,0,3
'001300':'1011',2011Q1,0,0,3
'001300':'1011',2011Q2,0,0,3
'001300':'1011',2011Q3,0,0,3
'001300':'1011',2011Q4,0,0,2
'001300':'1011',2012Q1,0,0,1
'001300':'1011',2012Q2,0,0,2
'001300':'1011',2012Q3,0,0,1
'001300':'1011',2013Q1,0,0,3
'001300':'1011',2013Q3,0,0,1
'001300':'1011',2013Q4,0,0,3
'001300':'1011',2014Q1,0,0,3
'001300':'1011',2014Q2,0,1,0
'001300':'1011',2014Q3,0,1,2
'001300':'1011',2014Q4,0,0,1
'001300':'1011',2015Q2,0,0,1
'001300':'1011',2015Q3,0,1,0
'001300':'1011',2016Q1,0,0,3
'001300':'1011',2017Q1,0,0,1
'001300':'1011',2017Q2,0,0,1
'001300':'1011',2017Q3,0,0,2
'001300':'1011',2017Q4,0,0,4
'001300':'1011',2018Q1,0,0,1
'001300':'1011',2018Q2,0,0,1
'001300':'1011',2018Q3,0,0,3
'001300':'1011',2018Q4,0,1,1
'001300':'1011',2019Q1,0,0,2
'001300':'1012',2009Q1,0,0,1
'001300':'1012',2009Q2,0,0,1
'001300':'1012',2010Q2,0,0,5
'001300':'1012',2010Q3,0,1,0
'001300':'1012',2011Q1,0,0,1
'001300':'1012',2011Q2,0,0,1
'001300':'1012',2011Q3,0,0,1
'001300':'1012',2012Q2,0,0,1
'001300':'1012',2012Q4,0,0,2
'001300':'1012',2014Q1,0,0,2
'001300':'1012',2014Q4,0,0,1
'001300':'1012',2015Q3,0,0,1
'001300':'1012',2015Q4,0,0,1
'001300':'1012',2016Q1,0,0,2
'001300':'1012',2018Q1,0,0,1
'001300':'1012',2018Q2,0,0,1
'001300':'1012',2018Q3,0,0,2
'001300':'1012',2018Q4,0,0,1
'001300':'1013',2009Q1,0,1,0
'001300':'1013',2009Q2,0,0,1
'001300':'1013',2009Q4,0,0,2
'001300':'1013',2010Q3,0,0,1
'001300':'1013',2010Q4,0,0,1
'001300':'1013',2011Q1,0,0,1
'001300':'1013',2011Q2,0,0,2
'001300':'1013',2011Q3,0,1,0
'001300':'1013',2011Q4,0,1,0
'001300':'1013',2012Q3,0,0,1
'001300':'1013',2013Q2,0,1,1
'001300':'1013',2015Q2,0,0,1
'001300':'1013',2016Q1,0,1,1
'001300':'1013',2016Q2,0,1,0
'001300':'1013',2016Q4,0,0,1
'001300':'1013',2017Q1,0,0,1
'001300':'1013',2017Q4,0,0,1
'001300':'1013',2019Q1,0,0,1
'001300':'1014',2008Q4,0,0,1
'001300':'1014',2009Q1,0,0,2
'001300':'1014',2009Q2,0,1,2
'001300':'1014',2009Q3,0,1,4
'001300':'1014',2009Q4,0,0,5
'001300':'1014',2010Q1,0,0,1
'001300':'1014',2010Q3,0,1,3
'001300':'1014',2010Q4,0,1,1
'001300':'1014',2011Q1,0,0,2
'001300':'1014',2011Q3,0,0,1
'001300':'1014',2011Q4,0,0,2
'001300':'1014',2012Q1,0,0,1
'001300':'1014',2012Q2,0,1,2
'001300':'1014',2012Q3,0,0,1
'001300':'1014',2012Q4,0,0,2
'001300':'1014',2013Q1,0,1,1
'001300':'1014',2013Q2,0,0,2
'001300':'1014',2013Q3,0,0,4
'001300':'1014',2013Q4,0,2,2
'001300':'1014',2014Q1,0,0,2
'001300':'1014',2014Q2,0,1,1
'001300':'1014',2014Q3,0,1,0
'001300':'1014',2014Q4,0,1,0
'001300':'1014',2015Q2,0,1,2
'001300':'1014',2015Q3,0,0,1
'001300':'1014',2016Q1,0,1,0
'001300':'1014',2016Q2,0,0,3
'001300':'1014',2016Q3,0,1,1
'001300':'1014',2016Q4,0,1,0
'001300':'1014',2017Q1,0,0,2
'001300':'1014',2017Q2,0,1,1
'001300':'1014',2017Q4,0,0,2
'001300':'1014',2018Q2,0,1,2
'001300':'1014',2018Q3,0,0,2
'001300':'1015',2009Q1,0,3,8
'001300':'1015',2009Q2,0,8,7
'001300':'1015',2009Q3,0,6,6
'001300':'1015',2009Q4,0,6,6
'001300':'1015',2010Q1,0,1,3
'001300':'1015',2010Q2,0,1,6
'001300':'1015',2010Q3,0,4,2
'001300':'1015',2010Q4,0,6,7
'001300':'1015',2011Q1,0,2,3
'001300':'1015',2011Q2,0,2,7
'001300':'1015',2011Q3,0,6,6
'001300':'1015',2011Q4,0,1,9
'001300':'1015',2012Q1,0,2,2
'001300':'1015',2012Q2,0,0,5
'001300':'1015',2012Q3,0,5,2
'001300':'1015',2012Q4,0,3,1
'001300':'1015',2013Q1,0,2,1
'001300':'1015',2013Q2,0,3,8
'001300':'1015',2013Q3,0,2,5
'001300':'1015',2013Q4,0,2,6
'001300':'1015',2014Q1,0,0,5
'001300':'1015',2014Q2,0,1,0
'001300':'1015',2014Q3,0,0,4
'001300':'1015',2014Q4,0,3,4
'001300':'1015',2015Q1,0,2,2
'001300':'1015',2015Q2,0,2,2
'001300':'1015',2015Q3,0,1,2
'001300':'1015',2015Q4,0,0,2
'001300':'1015',2016Q1,0,0,5
'001300':'1015',2016Q2,0,0,2
'001300':'1015',2016Q3,0,2,2
'001300':'1015',2016Q4,0,1,5
'001300':'1015',2017Q1,0,0,1
'001300':'1015',2017Q2,0,1,4
'001300':'1015',2017Q3,0,1,3
'001300':'1015',2017Q4,0,2,6
'001300':'1015',2018Q1,0,0,3
'001300':'1015',2018Q2,0,1,3
'001300':'1015',2018Q3,0,2,12
'001300':'1015',2018Q4,0,2,2
'001300':'1015',2019Q1,0,3,2
'001300':'1016',2009Q1,0,1,5
'001300':'1016',2009Q2,0,5,3
'001300':'1016',2009Q3,0,1,4
'001300':'1016',2009Q4,0,2,3
'001300':'1016',2010Q1,0,2,4
'001300':'1016',2010Q2,0,1,6
'001300':'1016',2010Q3,0,0,4
'001300':'1016',2010Q4,0,3,4
'001300':'1016',2011Q1,0,1,3
'001300':'1016',2011Q2,0,4,3
'001300':'1016',2011Q3,0,1,1
'001300':'1016',2011Q4,0,0,7
'001300':'1016',2012Q1,0,3,3
'001300':'1016',2012Q2,0,0,3
'001300':'1016',2012Q3,0,2,3
'001300':'1016',2012Q4,0,1,2
'001300':'1016',2013Q1,0,0,1
'001300':'1016',2013Q2,0,1,2
'001300':'1016',2013Q3,0,0,1
'001300':'1016',2013Q4,0,1,3
'001300':'1016',2014Q1,0,1,4
'001300':'1016',2014Q2,0,1,0
'001300':'1016',2014Q4,0,0,6
'001300':'1016',2015Q1,0,0,2
'001300':'1016',2015Q3,0,0,1
'001300':'1016',2015Q4,0,0,1
'001300':'1016',2016Q1,0,0,3
'001300':'1016',2016Q2,0,0,1
'001300':'1016',2016Q3,0,1,2
'001300':'1016',2016Q4,0,0,1
'001300':'1016',2017Q1,0,0,1
'001300':'1016',2017Q3,0,0,1
'001300':'1016',2017Q4,0,1,3
'001300':'1016',2018Q1,0,0,4
'001300':'1016',2018Q2,0,0,1
'001300':'1016',2018Q3,0,1,2
'001300':'1016',2018Q4,0,0,2
'001300':'1016',2019Q1,0,0,1
'001300':'1017',1993Q1,0,0,1
'001300':'1017',2009Q1,0,1,9
'001300':'1017',2009Q2,0,0,8
'001300':'1017',2009Q3,0,2,17
'001300':'1017',2009Q4,0,1,4
'001300':'1017',2010Q1,0,1,6
'001300':'1017',2010Q2,0,3,7
'001300':'1017',2010Q3,0,1,4
'001300':'1017',2010Q4,0,1,5
'001300':'1017',2011Q1,0,0,4
'001300':'1017',2011Q2,0,2,1
'001300':'1017',2011Q3,0,0,3
'001300':'1017',2011Q4,0,0,4
'001300':'1017',2012Q1,0,0,2
'001300':'1017',2012Q2,0,0,5
'001300':'1017',2012Q3,0,0,4
'001300':'1017',2012Q4,0,1,8
'001300':'1017',2013Q1,0,0,2
'001300':'1017',2013Q2,0,0,5
'001300':'1017',2013Q3,0,0,9
'001300':'1017',2013Q4,0,0,9
'001300':'1017',2014Q1,0,0,5
'001300':'1017',2014Q2,0,0,9
'001300':'1017',2014Q3,0,2,11
'001300':'1017',2014Q4,0,2,7
'001300':'1017',2015Q1,0,0,2
'001300':'1017',2015Q2,0,1,9
'001300':'1017',2015Q3,0,1,15
'001300':'1017',2015Q4,0,2,11
'001300':'1017',2016Q1,0,0,11
'001300':'1017',2016Q2,0,0,5
'001300':'1017',2016Q3,0,0,9
'001300':'1017',2016Q4,0,2,15
'001300':'1017',2017Q1,0,0,10
'001300':'1017',2017Q2,0,0,13
'001300':'1017',2017Q3,0,0,10
'001300':'1017',2017Q4,0,3,18
'001300':'1017',2018Q1,0,1,9
'001300':'1017',2018Q2,0,2,4
'001300':'1017',2018Q3,0,1,10
'001300':'1017',2018Q4,0,1,8
'001300':'1017',2019Q1,0,0,2
'001300':'1018',2009Q1,0,1,1
'001300':'1018',2009Q3,0,2,1
'001300':'1018',2009Q4,0,1,1
'001300':'1018',2010Q1,0,0,1
'001300':'1018',2010Q2,0,2,0
'001300':'1018',2010Q3,0,1,2
'001300':'1018',2010Q4,0,1,1
'001300':'1018',2011Q1,0,2,3
'001300':'1018',2011Q2,0,0,1
'001300':'1018',2011Q3,0,1,2
'001300':'1018',2011Q4,0,1,0
'001300':'1018',2012Q1,0,0,1
'001300':'1018',2012Q2,0,0,2
'001300':'1018',2012Q3,0,1,1
'001300':'1018',2013Q1,0,0,2
'001300':'1018',2013Q2,0,0,2
'001300':'1018',2013Q4,0,2,1
'001300':'1018',2014Q1,0,0,1
'001300':'1018',2014Q2,0,1,1
'001300':'1018',2014Q3,0,3,0
'001300':'1018',2014Q4,0,1,0
'001300':'1018',2015Q1,0,1,1
'001300':'1018',2015Q2,0,1,0
'001300':'1018',2015Q3,0,1,0
'001300':'1018',2015Q4,0,1,1
'001300':'1018',2016Q2,0,1,2
'001300':'1018',2016Q4,0,1,0
'001300':'1018',2017Q1,0,2,0
'001300':'1018',2017Q3,0,1,0
'001300':'1018',2017Q4,0,2,1
'001300':'1018',2018Q1,0,2,0
'001300':'1018',2018Q2,0,1,0
'001300':'1018',2018Q4,0,1,0
'001300':'1019',2009Q1,0,3,1
'001300':'1019',2009Q2,0,1,3
'001300':'1019',2009Q3,0,2,1
'001300':'1019',2009Q4,0,1,2
'001300':'1019',2010Q1,0,0,1
'001300':'1019',2010Q2,0,1,3
'001300':'1019',2010Q3,0,1,2
'001300':'1019',2010Q4,0,3,1
'001300':'1019',2011Q1,0,0,3
'001300':'1019',2011Q2,0,0,6
'001300':'1019',2011Q3,0,2,11
'001300':'1019',2011Q4,0,0,7
'001300':'1019',2012Q1,0,1,4
'001300':'1019',2012Q2,0,0,4
'001300':'1019',2012Q3,0,1,4
'001300':'1019',2012Q4,0,0,1
'001300':'1019',2013Q2,0,1,4
'001300':'1019',2013Q3,0,2,1
'001300':'1019',2013Q4,0,1,3
'001300':'1019',2014Q1,0,1,4
'001300':'1019',2014Q2,0,0,2
'001300':'1019',2014Q3,0,1,1
'001300':'1019',2014Q4,0,0,2
'001300':'1019',2015Q1,0,1,3
'001300':'1019',2015Q2,0,1,1
'001300':'1019',2015Q3,0,1,2
'001300':'1019',2016Q1,0,0,2
'001300':'1019',2016Q2,0,1,1
'001300':'1019',2016Q3,0,0,1
'001300':'1019',2016Q4,0,0,2
'001300':'1019',2017Q1,0,1,3
'001300':'1019',2017Q3,0,0,2
'001300':'1019',2017Q4,0,0,1
'001300':'1019',2018Q2,0,1,4
'001300':'1019',2018Q3,0,0,4
'001300':'1019',2018Q4,0,1,3
'001300':'1019',2019Q1,0,1,1
'001300':'1020',2009Q1,0,0,2
'001300':'1020',2009Q2,0,1,5
'001300':'1020',2009Q3,0,3,5
'001300':'1020',2009Q4,0,3,3
'001300':'1020',2010Q1,0,1,4
'001300':'1020',2010Q2,0,3,4
'001300':'1020',2010Q3,0,0,2
'001300':'1020',2010Q4,0,1,2
'001300':'1020',2011Q1,0,1,8
'001300':'1020',2011Q2,0,0,5
'001300':'1020',2011Q3,0,1,2
'001300':'1020',2011Q4,0,2,3
'001300':'1020',2012Q3,0,2,1
'001300':'1020',2012Q4,0,1,1
'001300':'1020',2013Q1,0,1,3
'001300':'1020',2013Q2,0,0,1
'001300':'1020',2013Q3,0,0,1
'001300':'1020',2013Q4,0,0,2
'001300':'1020',2014Q1,0,0,3
'001300':'1020',2014Q3,0,0,1
'001300':'1020',2014Q4,0,0,2
'001300':'1020',2015Q1,0,1,2
'001300':'1020',2015Q2,0,0,1
'001300':'1020',2015Q3,0,1,1
'001300':'1020',2015Q4,0,0,2
'001300':'1020',2016Q1,0,0,3
'001300':'1020',2016Q2,0,2,3
'001300':'1020',2016Q3,0,0,2
'001300':'1020',2016Q4,0,2,3
'001300':'1020',2017Q1,0,2,3
'001300':'1020',2017Q2,0,0,1
'001300':'1020',2017Q3,0,1,1
'001300':'1020',2017Q4,0,1,0
'001300':'1020',2018Q1,0,0,1
'001300':'1020',2018Q2,0,0,1
'001300':'1020',2018Q4,0,0,1
'001300':'2000',2009Q1,0,0,2
'001300':'2000',2009Q2,0,0,2
'001300':'2000',2009Q3,0,0,1
'001300':'2000',2009Q4,0,0,1
'001300':'2000',2010Q1,0,0,1
'001300':'2000',2010Q4,0,1,1
'001300':'2000',2011Q4,0,1,0
'001300':'2000',2012Q4,0,0,1
'001300':'2000',2013Q1,0,0,1
'001300':'2000',2013Q4,0,0,1
'001300':'2000',2014Q3,0,0,1
'001300':'2000',2015Q2,0,0,1
'001300':'2000',2016Q1,0,0,1
'001300':'2000',2016Q4,0,0,1
'001300':'2000',2018Q1,0,0,1
'001300':'2000',2018Q3,0,1,1
'001300':'2001',2009Q1,0,0,1
'001300':'2001',2009Q2,0,1,3
'001300':'2001',2009Q3,0,0,6
'001300':'2001',2010Q2,0,2,3
'001300':'2001',2010Q3,0,1,2
'001300':'2001',2010Q4,0,0,1
'001300':'2001',2011Q1,0,0,1
'001300':'2001',2011Q2,0,1,2
'001300':'2001',2012Q1,0,0,1
'001300':'2001',2013Q1,0,2,1
'001300':'2001',2013Q2,0,1,0
'001300':'2001',2013Q3,0,1,1
'001300':'2001',2013Q4,0,0,1
'001300':'2001',2014Q1,0,0,1
'001300':'2001',2014Q2,0,2,0
'001300':'2001',2014Q4,0,0,2
